usuario,categorias,numero_articulos,fecha,precio,valoracion,comentarios,proveedores,ciudad
162,Deporte,5,Otoño,117.09,0.3,no llego el producto,Nike,Malaga
162,Accesorios,2,Otoño,297.38,3.5,me gusto,Polo,Malaga
162,Accesorios,2,Otoño,12.81,2.7, cumple las expectativas,Ray-ban,Malaga
162,Cocina,1,Otoño,355.13,3.7,justo lo que esperaba,Bimbo,Malaga
162,Ropa,1,Primavera,330.84,2.2, la calidad no es la esperada,Lacoste,Malaga
162,Ropa,4,Otoño,457.97,3.3,llego justo a tiempo,Levis,Malaga
162,Ferreteria,9,Primavera,48.5,3.7,buena relacion calidad-precio,3M,Malaga
162,Ropa,4,Primavera,135.36,4.0,buena relacion calidad-precio,Levis,Malaga
162,Ferreteria,9,Primavera,195.16,1.5,muy malo,Pavco,Malaga
162,Ferreteria,2,Verano,288.05,4.8,buena relacion calidad-precio,Pavco,Malaga
162,Juguetes,11,Otoño,126.07,1.5,no cumple las expectativas,Lego,Malaga
162,Accesorios,6,Invierno,467.79,0.3,no cumple las expectativas,Bimba y Lola,Malaga
162,Libros,2,Otoño,151.38,1.2,no cumple las expectativas,Alianza Editorial,Malaga
162,Libros,1,Verano,262.31,0.2,no llego el producto,Platena Comic,Malaga
162,Libros,10,Otoño,267.4,1.0,no cumple las expectativas,Alianza Editorial,Malaga
162,Juguetes,10,Verano,365.03,4.9,buena relacion calidad-precio,Fisher-price,Malaga
162,Accesorios,9,Verano,329.88,2.6,llego justo a tiempo, Michael Kors,Malaga
162,Juguetes,11,Verano,349.51,3.7,justo lo que esperaba,Chicco,Malaga
162,Ferreteria,5,Primavera,164.26,3.0,me gusto,3M,Malaga
162,Baño,9,Otoño,104.76,4.1, muy bueno!,Cristasol,Malaga
163,Juguetes,8,Primavera,130.67,3.5, cumple las expectativas,Playmobile,Palma
163,Ferreteria,4,Otoño,438.41,3.2,me gusto,Pavco,Palma
163,Ropa,10,Primavera,292.3,3.4,me gusto,Lacoste,Palma
163,Electronica,5,Primavera,66.02,1.9,el paquete llego en mal estado,Samsumg,Palma
163,Libros,2,Verano,372.27,0.8,no llego el producto,Valdemar,Palma
163,Juguetes,2,Primavera,488.71,3.0,llego justo a tiempo,Chicco,Palma
163,Cocina,4,Verano,403.14,3.5, cumple las expectativas,Oscar mayer,Palma
163,Hogar,9,Otoño,400.97,2.0, la calidad no es la esperada,Henkel,Palma
163,Zapatos,5,Otoño,400.41,2.0,no llego en tiempo,New balance,Palma
163,Accesorios,7,Primavera,293.73,1.4,muy malo,Ray-ban,Palma
163,Juguetes,5,Otoño,105.74,2.2,el paquete llego en mal estado,Fisher-price,Palma
163,Ropa,3,Invierno,200.93,0.5,no llego el producto,Hollister,Palma
163,Libros,5,Primavera,243.87,0.3,no llego el producto,Platena Comic,Palma
163,Cocina,3,Primavera,196.64,2.4,no llego en tiempo,Bimbo,Palma
163,Ferreteria,3,Verano,454.66,0.4,no llego el producto,Sika,Palma
163,Deporte,11,Primavera,361.01,1.8,no llego en tiempo,Asics,Palma
163,Ferreteria,2,Otoño,120.04,3.3, cumple las expectativas,Yale,Palma
163,Ferreteria,3,Primavera,403.26,3.4,me gusto,Pavco,Palma
163,Libros,1,Otoño,164.15,2.8,llego justo a tiempo,Ediciones Tomodomo,Palma
163,Baño,8,Invierno,119.98,0.1,muy malo,Cif,Palma
164,Cocina,1,Primavera,124.89,3.0,llego justo a tiempo,Bimbo,Bilbao
164,Cocina,3,Otoño,446.73,1.3,no cumple las expectativas,Bimbo,Bilbao
164,Cocina,4,Otoño,372.95,1.2,muy malo,Oscar mayer,Bilbao
164,Zapatos,1,Primavera,180.7,4.7,buena relacion calidad-precio,Crocs,Bilbao
164,Juguetes,4,Verano,57.85,1.8, la calidad no es la esperada,Lego,Bilbao
164,Juguetes,9,Primavera,223.49,5.0, muy bueno!,Fisher-price,Bilbao
164,Accesorios,1,Otoño,374.94,3.3,llego justo a tiempo,Bimba y Lola,Bilbao
164,Ropa,3,Primavera,200.79,0.7,muy malo,Lacoste,Bilbao
164,Ferreteria,3,Primavera,255.54,1.3,no cumple las expectativas,Sika,Bilbao
164,Deporte,3,Verano,378.97,2.9, cumple las expectativas,Nike,Bilbao
164,Deporte,9,Verano,411.05,3.8,buena relacion calidad-precio,Under Armour,Bilbao
164,Accesorios,5,Primavera,398.63,2.1, la calidad no es la esperada, Michael Kors,Bilbao
164,Baño,3,Primavera,370.31,3.2,me gusto,Don limpio,Bilbao
164,Ferreteria,2,Otoño,278.94,0.0,no cumple las expectativas,Pavco,Bilbao
164,Ropa,5,Primavera,228.15,2.4,el paquete llego en mal estado,Hollister,Bilbao
164,Cocina,3,Otoño,398.47,1.5,muy malo,Nescafe,Bilbao
164,Ropa,4,Primavera,268.01,4.7,justo lo que esperaba,Lacoste,Bilbao
164,Deporte,5,Primavera,261.74,3.5,llego justo a tiempo,Adidas,Bilbao
165,Accesorios,2,Verano,89.73,0.6,muy malo,Ray-ban,Alicante
165,Electronica,3,Primavera,358.01,3.1,llego justo a tiempo,Samsumg,Alicante
165,Ferreteria,2,Verano,127.76,2.4, la calidad no es la esperada,Pavco,Alicante
165,Baño,11,Otoño,82.41,0.9,no cumple las expectativas,Don limpio,Alicante
165,Juguetes,2,Otoño,12.11,2.4, la calidad no es la esperada,Fisher-price,Alicante
165,Deporte,3,Verano,386.93,2.6, cumple las expectativas,Asics,Alicante
165,Ferreteria,11,Primavera,406.29,4.8,buena relacion calidad-precio,Yale,Alicante
165,Electronica,1,Otoño,458.28,2.2, la calidad no es la esperada,Sony,Alicante
165,Ferreteria,8,Primavera,314.42,4.3,justo lo que esperaba,3M,Alicante
165,Baño,10,Primavera,386.52,2.0,el paquete llego en mal estado,Cif,Alicante
165,Libros,4,Verano,241.03,3.8,buena relacion calidad-precio,Ediciones Tomodomo,Alicante
165,Juguetes,4,Primavera,169.66,2.9,llego justo a tiempo,Playmobile,Alicante
165,Libros,11,Primavera,137.14,4.3,buena relacion calidad-precio,Alianza Editorial,Alicante
165,Deporte,6,Verano,393.42,3.6, muy bueno!,Asics,Alicante
165,Accesorios,5,Primavera,164.11,4.8, muy bueno!,Polo,Alicante
165,Deporte,8,Primavera,234.53,3.7,buena relacion calidad-precio,Under Armour,Alicante
165,Ferreteria,3,Primavera,79.71,0.6,muy malo,Yale,Alicante
165,Cocina,9,Primavera,406.3,4.6, muy bueno!,Bimbo,Alicante
165,Deporte,2,Verano,18.96,1.2,no cumple las expectativas,Under Armour,Alicante
165,Accesorios,11,Verano,339.4,3.0, cumple las expectativas, Michael Kors,Alicante
165,Baño,11,Verano,243.47,2.1,no llego en tiempo,Cif,Alicante
166,Juguetes,2,Primavera,369.8,2.3,el paquete llego en mal estado,Playmobile,Alicante
166,Juguetes,1,Primavera,197.09,0.4,no cumple las expectativas,Lego,Alicante
166,Juguetes,11,Verano,484.82,3.3,llego justo a tiempo,Playmobile,Alicante
166,Deporte,7,Otoño,194.05,1.3,no llego el producto,Asics,Alicante
166,Accesorios,4,Otoño,164.83,0.5,muy malo,Polo,Alicante
166,Juguetes,9,Primavera,14.31,4.8, muy bueno!,Lego,Alicante
166,Juguetes,1,Primavera,475.45,1.8,el paquete llego en mal estado,Playmobile,Alicante
166,Hogar,5,Primavera,62.02,3.4,me gusto,Unilever,Alicante
166,Juguetes,11,Primavera,312.19,2.8,me gusto,Fisher-price,Alicante
166,Electronica,4,Otoño,306.77,3.7,buena relacion calidad-precio,Apple,Alicante
166,Ropa,5,Primavera,92.22,2.3,el paquete llego en mal estado,Roxy,Alicante
166,Cocina,7,Otoño,394.01,2.3,no llego en tiempo,Oscar mayer,Alicante
166,Electronica,7,Otoño,316.88,3.6,justo lo que esperaba,Apple,Alicante
166,Deporte,7,Primavera,236.14,3.1,me gusto,Nike,Alicante
166,Cocina,7,Otoño,454.5,2.3,no llego en tiempo,Oscar mayer,Alicante
166,Libros,5,Primavera,207.56,0.2,no cumple las expectativas,Ediciones Tomodomo,Alicante
166,Accesorios,10,Primavera,91.0,1.2,no cumple las expectativas,Polo,Alicante
166,Ferreteria,1,Primavera,152.41,3.8, muy bueno!,Sika,Alicante
166,Baño,3,Verano,120.49,4.7,buena relacion calidad-precio,Cristasol,Alicante
167,Juguetes,8,Primavera,200.26,4.1,justo lo que esperaba,Playmobile,Bilbao
167,Ropa,1,Verano,396.09,0.7,no llego el producto,Levis,Bilbao
167,Cocina,2,Otoño,197.67,2.6,me gusto,Nescafe,Bilbao
167,Libros,4,Otoño,378.12,0.3,no llego el producto,Ediciones Tomodomo,Bilbao
167,Cocina,1,Primavera,269.21,3.7,buena relacion calidad-precio,Bimbo,Bilbao
167,Deporte,7,Otoño,147.46,2.4,no llego en tiempo,Adidas,Bilbao
167,Libros,4,Verano,193.87,0.7,no llego el producto,Platena Comic,Bilbao
167,Deporte,9,Primavera,8.23,0.8,muy malo,Nike,Bilbao
167,Cocina,11,Primavera,163.14,3.9,buena relacion calidad-precio,Bimbo,Bilbao
167,Cocina,3,Otoño,403.13,1.1,no llego el producto,Nescafe,Bilbao
167,Accesorios,9,Otoño,468.07,4.2,justo lo que esperaba, Michael Kors,Bilbao
167,Ropa,5,Otoño,74.92,0.6,no llego el producto,Hollister,Bilbao
167,Ferreteria,1,Primavera,94.32,4.0, muy bueno!,Yale,Bilbao
167,Deporte,6,Primavera,472.22,3.3,llego justo a tiempo,Adidas,Bilbao
167,Accesorios,6,Verano,75.99,4.6, muy bueno!,Polo,Bilbao
167,Ropa,7,Primavera,198.27,3.6, muy bueno!,Hollister,Bilbao
167,Cocina,3,Primavera,96.11,2.7,me gusto,Bimbo,Bilbao
167,Baño,11,Primavera,324.61,2.0,no llego en tiempo,Cif,Bilbao
167,Accesorios,5,Otoño,379.11,4.2, muy bueno!,Bimba y Lola,Bilbao
167,Zapatos,8,Primavera,390.51,4.0,buena relacion calidad-precio,Skechers,Bilbao
167,Baño,1,Primavera,159.64,4.8, muy bueno!,Cif,Bilbao
167,Juguetes,1,Primavera,218.26,0.7,no llego el producto,Fisher-price,Bilbao
167,Cocina,1,Primavera,43.71,1.7, la calidad no es la esperada,Oscar mayer,Bilbao
168,Cocina,8,Primavera,174.02,2.0,no llego en tiempo,Bimbo,Zaragoza
168,Deporte,3,Otoño,326.93,0.1,no llego el producto,Adidas,Zaragoza
168,Libros,4,Otoño,196.99,3.6,justo lo que esperaba,Valdemar,Zaragoza
168,Ropa,11,Primavera,223.5,1.5,no cumple las expectativas,Roxy,Zaragoza
168,Cocina,8,Otoño,240.64,4.1,justo lo que esperaba,Bimbo,Zaragoza
168,Accesorios,6,Verano,480.25,2.4,no llego en tiempo,Polo,Zaragoza
168,Juguetes,10,Verano,287.25,4.9,justo lo que esperaba,Chicco,Zaragoza
168,Juguetes,4,Verano,48.14,1.9,no llego en tiempo,Chicco,Zaragoza
168,Accesorios,8,Otoño,181.41,1.2,muy malo, Michael Kors,Zaragoza
168,Accesorios,1,Primavera,489.14,1.1,no cumple las expectativas,Ray-ban,Zaragoza
168,Accesorios,10,Otoño,111.65,3.7,buena relacion calidad-precio,Bimba y Lola,Zaragoza
168,Electronica,5,Primavera,178.65,1.2,no llego el producto,Apple,Zaragoza
168,Libros,3,Otoño,187.85,4.3,buena relacion calidad-precio,Alianza Editorial,Zaragoza
168,Libros,11,Primavera,365.68,2.0, la calidad no es la esperada,Valdemar,Zaragoza
168,Juguetes,4,Otoño,47.7,2.7,me gusto,Lego,Zaragoza
168,Accesorios,11,Otoño,107.13,0.3,no cumple las expectativas,Bimba y Lola,Zaragoza
168,Ropa,7,Primavera,464.43,4.5,buena relacion calidad-precio,Roxy,Zaragoza
168,Accesorios,9,Verano,80.42,0.1,no llego el producto,Ray-ban,Zaragoza
168,Ferreteria,1,Primavera,368.1,1.5,no cumple las expectativas,Yale,Zaragoza
169,Juguetes,7,Primavera,484.48,4.3,buena relacion calidad-precio,Playmobile,Malaga
169,Cocina,6,Primavera,291.02,3.7,justo lo que esperaba,Nescafe,Malaga
169,Libros,2,Primavera,197.24,3.0, cumple las expectativas,Alianza Editorial,Malaga
169,Baño,2,Otoño,262.75,4.2,buena relacion calidad-precio,Cif,Malaga
169,Ropa,9,Primavera,46.17,3.8,justo lo que esperaba,Hollister,Malaga
169,Ropa,6,Primavera,180.93,2.9,me gusto,Lacoste,Malaga
169,Libros,4,Primavera,402.28,3.4, cumple las expectativas,Valdemar,Malaga
169,Deporte,11,Otoño,159.29,3.1,me gusto,Adidas,Malaga
169,Zapatos,10,Primavera,33.49,1.1,no llego el producto,Skechers,Malaga
169,Accesorios,5,Primavera,256.49,1.5,muy malo, Michael Kors,Malaga
169,Electronica,3,Primavera,145.02,4.4,buena relacion calidad-precio,Samsumg,Malaga
169,Electronica,10,Primavera,396.73,4.6,justo lo que esperaba,Samsumg,Malaga
169,Juguetes,7,Otoño,426.85,3.4, cumple las expectativas,Playmobile,Malaga
169,Electronica,10,Primavera,103.82,4.5, muy bueno!,Apple,Malaga
169,Juguetes,8,Otoño,467.07,1.7,no llego en tiempo,Playmobile,Malaga
169,Ferreteria,7,Verano,483.21,1.1,muy malo,Sika,Malaga
170,Juguetes,9,Verano,185.44,3.2, cumple las expectativas,Fisher-price,Palma
170,Deporte,2,Verano,369.31,1.5,no llego el producto,Nike,Palma
170,Hogar,4,Otoño,62.06,4.4,justo lo que esperaba,Henkel,Palma
170,Deporte,8,Primavera,194.61,3.8, muy bueno!,Adidas,Palma
170,Libros,1,Verano,357.36,1.5,muy malo,Platena Comic,Palma
170,Accesorios,10,Primavera,263.68,3.6,buena relacion calidad-precio, Michael Kors,Palma
170,Zapatos,8,Primavera,67.74,1.0,no llego el producto,Camper,Palma
170,Cocina,3,Verano,373.13,0.3,no cumple las expectativas,Nescafe,Palma
170,Ferreteria,8,Otoño,48.64,5.0,buena relacion calidad-precio,Sika,Palma
170,Electronica,5,Primavera,196.97,4.4,buena relacion calidad-precio,Samsumg,Palma
170,Electronica,7,Primavera,227.61,1.7, la calidad no es la esperada,Apple,Palma
170,Accesorios,6,Primavera,396.97,2.9,llego justo a tiempo,Bimba y Lola,Palma
170,Juguetes,3,Verano,38.46,1.0,no llego el producto,Fisher-price,Palma
170,Accesorios,7,Verano,226.2,2.2,el paquete llego en mal estado,Ray-ban,Palma
170,Ferreteria,4,Primavera,480.04,3.2,llego justo a tiempo,3M,Palma
170,Ropa,6,Verano,232.48,2.0, la calidad no es la esperada,Roxy,Palma
170,Zapatos,9,Verano,225.36,4.3,justo lo que esperaba,Skechers,Palma
170,Ferreteria,11,Primavera,478.75,3.3,llego justo a tiempo,Pavco,Palma
170,Libros,5,Verano,473.41,2.2,no llego en tiempo,Platena Comic,Palma
170,Deporte,8,Verano,61.66,4.3, muy bueno!,Asics,Palma
171,Deporte,10,Verano,274.48,2.3,no llego en tiempo,Under Armour,Barcelona
171,Libros,7,Otoño,60.36,3.9, muy bueno!,Ediciones Tomodomo,Barcelona
171,Cocina,11,Primavera,111.0,2.9,llego justo a tiempo,Bimbo,Barcelona
171,Hogar,8,Primavera,117.43,3.6,buena relacion calidad-precio,Unilever,Barcelona
171,Electronica,1,Verano,308.84,1.1,no cumple las expectativas,Apple,Barcelona
171,Hogar,3,Otoño,204.11,2.8,me gusto,Unilever,Barcelona
171,Cocina,10,Otoño,79.51,2.1,no llego en tiempo,Flora,Barcelona
171,Ferreteria,10,Primavera,377.56,3.3, cumple las expectativas,Sika,Barcelona
171,Baño,3,Otoño,495.23,1.0,no llego el producto,Cristasol,Barcelona
171,Electronica,7,Primavera,467.61,3.7,justo lo que esperaba,Apple,Barcelona
171,Baño,5,Verano,419.27,4.9, muy bueno!,Don limpio,Barcelona
171,Cocina,9,Primavera,427.24,0.8,no cumple las expectativas,Bimbo,Barcelona
171,Libros,1,Verano,382.74,1.2,muy malo,Ediciones Tomodomo,Barcelona
172,Accesorios,3,Primavera,432.36,2.7,me gusto,Bimba y Lola,Madrid 
172,Deporte,6,Otoño,402.97,2.9,llego justo a tiempo,Nike,Madrid 
172,Zapatos,1,Primavera,97.79,0.7,muy malo,New balance,Madrid 
172,Libros,2,Primavera,193.22,2.4,no llego en tiempo,Platena Comic,Madrid 
172,Zapatos,7,Verano,447.19,1.8, la calidad no es la esperada,Camper,Madrid 
172,Juguetes,9,Primavera,408.47,3.1, cumple las expectativas,Playmobile,Madrid 
172,Baño,2,Verano,349.86,3.9,justo lo que esperaba,Don limpio,Madrid 
172,Accesorios,1,Otoño,122.0,3.0,llego justo a tiempo,Ray-ban,Madrid 
172,Cocina,4,Primavera,212.12,0.7,no llego el producto,Oscar mayer,Madrid 
172,Hogar,6,Primavera,401.54,2.7, cumple las expectativas,Colgate - palmolive,Madrid 
172,Ropa,3,Primavera,347.95,0.4,no llego el producto,Levis,Madrid 
172,Hogar,2,Otoño,310.5,0.7,no cumple las expectativas,Vileda,Madrid 
172,Cocina,1,Otoño,342.43,2.8,llego justo a tiempo,Bimbo,Madrid 
172,Juguetes,5,Otoño,406.13,4.4, muy bueno!,Playmobile,Madrid 
173,Baño,9,Primavera,449.94,2.9, cumple las expectativas,Cristasol,Madrid 
173,Ferreteria,3,Otoño,159.75,3.9,justo lo que esperaba,Pavco,Madrid 
173,Accesorios,2,Otoño,37.48,1.5,no llego el producto,Bimba y Lola,Madrid 
173,Hogar,6,Primavera,332.64,1.2,no llego el producto,Unilever,Madrid 
173,Libros,7,Verano,406.47,4.2,justo lo que esperaba,Platena Comic,Madrid 
173,Libros,4,Primavera,59.95,3.9,justo lo que esperaba,Alianza Editorial,Madrid 
173,Hogar,6,Primavera,410.34,3.0,me gusto,Unilever,Madrid 
173,Deporte,10,Otoño,340.54,0.1,no cumple las expectativas,Adidas,Madrid 
173,Libros,8,Verano,392.75,3.3, cumple las expectativas,Alianza Editorial,Madrid 
173,Zapatos,10,Verano,340.38,2.8, cumple las expectativas,Crocs,Madrid 
173,Electronica,11,Primavera,422.25,0.6,muy malo,General Electric,Madrid 
173,Cocina,4,Primavera,50.48,3.0, cumple las expectativas,Nescafe,Madrid 
173,Zapatos,5,Verano,62.03,4.7, muy bueno!,Crocs,Madrid 
173,Accesorios,6,Otoño,47.16,0.4,no llego el producto,Bimba y Lola,Madrid 
173,Ropa,8,Primavera,112.85,3.2, cumple las expectativas,Levis,Madrid 
173,Libros,3,Otoño,289.33,0.1,muy malo,Platena Comic,Madrid 
173,Baño,8,Otoño,343.06,2.5,no llego en tiempo,Cif,Madrid 
173,Electronica,10,Verano,435.28,3.4,llego justo a tiempo,Apple,Madrid 
173,Baño,2,Primavera,360.31,0.1,no cumple las expectativas,Cristasol,Madrid 
173,Hogar,3,Primavera,178.82,0.2,no cumple las expectativas,Henkel,Madrid 
174,Accesorios,3,Verano,347.04,1.6, la calidad no es la esperada,Ray-ban,Bilbao
174,Ropa,1,Primavera,15.05,3.1,llego justo a tiempo,Levis,Bilbao
174,Deporte,6,Primavera,291.44,3.1,llego justo a tiempo,Nike,Bilbao
174,Ferreteria,7,Verano,321.06,1.6, la calidad no es la esperada,Yale,Bilbao
174,Baño,6,Primavera,386.48,0.0,muy malo,KH7,Bilbao
174,Electronica,7,Otoño,389.19,1.4,no cumple las expectativas,Apple,Bilbao
174,Baño,1,Otoño,154.89,1.4,no cumple las expectativas,KH7,Bilbao
174,Ferreteria,10,Primavera,74.55,0.5,no cumple las expectativas,Yale,Bilbao
174,Cocina,6,Verano,7.57,2.1,el paquete llego en mal estado,Bimbo,Bilbao
174,Ferreteria,10,Otoño,474.27,0.6,no cumple las expectativas,Pavco,Bilbao
174,Zapatos,1,Primavera,273.91,1.5,no cumple las expectativas,Crocs,Bilbao
174,Accesorios,3,Primavera,101.99,0.9,no llego el producto,Ray-ban,Bilbao
174,Hogar,6,Otoño,120.76,2.0,no llego en tiempo,Colgate - palmolive,Bilbao
174,Ferreteria,11,Verano,117.63,3.7,justo lo que esperaba,Pavco,Bilbao
174,Accesorios,1,Verano,404.86,0.3,no cumple las expectativas, Michael Kors,Bilbao
174,Accesorios,9,Otoño,380.68,1.9, la calidad no es la esperada,Ray-ban,Bilbao
174,Ferreteria,7,Primavera,65.5,2.5,no llego en tiempo,3M,Bilbao
174,Deporte,3,Primavera,30.0,1.4,no llego el producto,Nike,Bilbao
174,Deporte,9,Verano,290.14,0.1,no llego el producto,Under Armour,Bilbao
174,Ferreteria,9,Verano,422.9,3.1,me gusto,Yale,Bilbao
174,Baño,7,Verano,363.06,4.1,justo lo que esperaba,Cif,Bilbao
174,Ropa,7,Verano,480.45,2.3,no llego en tiempo,Levis,Bilbao
175,Zapatos,5,Primavera,444.46,3.6,buena relacion calidad-precio,Crocs,Zaragoza
175,Juguetes,9,Verano,296.96,4.6,buena relacion calidad-precio,Lego,Zaragoza
175,Ferreteria,9,Otoño,60.47,3.6,buena relacion calidad-precio,Pavco,Zaragoza
175,Deporte,6,Primavera,365.72,2.0, la calidad no es la esperada,Under Armour,Zaragoza
175,Libros,9,Otoño,189.21,0.7,no llego el producto,Platena Comic,Zaragoza
175,Libros,6,Verano,446.2,3.2,llego justo a tiempo,Ediciones Tomodomo,Zaragoza
175,Accesorios,6,Primavera,495.74,2.9, cumple las expectativas,Ray-ban,Zaragoza
175,Zapatos,1,Otoño,433.96,2.9, cumple las expectativas,Skechers,Zaragoza
175,Electronica,1,Primavera,67.47,1.0,no llego el producto,Apple,Zaragoza
175,Cocina,10,Primavera,411.01,1.9,el paquete llego en mal estado,Flora,Zaragoza
175,Hogar,9,Primavera,324.68,0.1,no cumple las expectativas,Vileda,Zaragoza
175,Deporte,7,Otoño,88.33,4.0, muy bueno!,Adidas,Zaragoza
175,Ferreteria,4,Verano,72.39,3.2,llego justo a tiempo,Yale,Zaragoza
175,Hogar,2,Primavera,261.41,2.0, la calidad no es la esperada,Henkel,Zaragoza
175,Accesorios,3,Primavera,354.26,4.4, muy bueno!, Michael Kors,Zaragoza
175,Deporte,2,Primavera,317.72,4.0,justo lo que esperaba,Nike,Zaragoza
175,Libros,7,Otoño,394.98,4.3,justo lo que esperaba,Ediciones Tomodomo,Zaragoza
175,Zapatos,3,Otoño,285.03,0.2,no llego el producto,Crocs,Zaragoza
175,Ropa,10,Primavera,251.22,0.3,no cumple las expectativas,Roxy,Zaragoza
175,Cocina,3,Otoño,376.49,0.6,no cumple las expectativas,Bimbo,Zaragoza
175,Zapatos,8,Verano,73.2,1.9, la calidad no es la esperada,Crocs,Zaragoza
176,Juguetes,4,Verano,43.38,0.5,muy malo,Chicco,Murcia
176,Libros,2,Primavera,27.3,4.2,buena relacion calidad-precio,Platena Comic,Murcia
176,Hogar,3,Otoño,330.04,0.6,no cumple las expectativas,Vileda,Murcia
176,Libros,9,Primavera,275.33,0.4,no cumple las expectativas,Valdemar,Murcia
176,Electronica,7,Otoño,106.7,0.8,no llego el producto,Apple,Murcia
176,Libros,10,Otoño,139.0,3.6, muy bueno!,Ediciones Tomodomo,Murcia
176,Juguetes,11,Otoño,434.08,4.5, muy bueno!,Chicco,Murcia
176,Cocina,9,Primavera,123.57,1.8, la calidad no es la esperada,Oscar mayer,Murcia
176,Libros,7,Primavera,409.89,2.9, cumple las expectativas,Platena Comic,Murcia
176,Hogar,9,Otoño,457.59,1.5,no llego el producto,Unilever,Murcia
176,Baño,5,Primavera,181.03,4.7,buena relacion calidad-precio,Cif,Murcia
176,Deporte,4,Primavera,485.59,0.1,no cumple las expectativas,Nike,Murcia
176,Electronica,7,Otoño,471.34,1.2,muy malo,General Electric,Murcia
176,Hogar,6,Otoño,218.08,4.6, muy bueno!,Vileda,Murcia
176,Hogar,6,Otoño,114.08,0.1,no cumple las expectativas,Unilever,Murcia
176,Libros,5,Otoño,317.44,3.7,justo lo que esperaba,Alianza Editorial,Murcia
176,Zapatos,2,Otoño,347.96,2.4,no llego en tiempo,Crocs,Murcia
176,Libros,3,Otoño,278.95,4.1,justo lo que esperaba,Ediciones Tomodomo,Murcia
176,Juguetes,7,Primavera,322.23,4.7,justo lo que esperaba,Lego,Murcia
176,Libros,8,Primavera,496.4,3.0,llego justo a tiempo,Platena Comic,Murcia
176,Ropa,11,Verano,304.41,0.2,muy malo,Roxy,Murcia
176,Hogar,4,Verano,203.03,2.1,no llego en tiempo,Henkel,Murcia
176,Baño,1,Primavera,361.4,2.1,no llego en tiempo,Don limpio,Murcia
177,Hogar,6,Primavera,330.84,3.6, muy bueno!,Unilever,Palma
177,Libros,7,Primavera,162.99,1.0,muy malo,Valdemar,Palma
177,Accesorios,4,Otoño,49.75,2.3,no llego en tiempo,Bimba y Lola,Palma
177,Electronica,6,Primavera,330.27,0.6,no cumple las expectativas,General Electric,Palma
177,Hogar,4,Verano,96.06,1.1,no cumple las expectativas,Colgate - palmolive,Palma
