Usuario,Categorias,Numero_articulos,Fecha,Precio,Valoracion,Comentarios,Proveedores
206,Libros,4,2020-04-11 05:39:05.292590,178.99,1.9,el paquete llego en mal estado,Alianza Editorial
86,Electronica,10,2019-03-13 06:14:13.692051,380.31,2.7,me gusto,General Electric
379,Zapatos,11,2019-01-10 08:26:32.128416,120.76,1.9, la calidad no es la esperada,Skechers
63,Libros,8,2020-09-18 00:27:38.800498,408.24,3.6,justo lo que esperaba,Platena Comic
15,Accesorios,1,2020-07-03 05:57:34.372834,52.59,4.7,buena relacion calidad-precio,Polo
131,Hogar,5,2019-10-29 12:56:25.290862,241.45,4.6, muy bueno!,Vileda
73,Juguetes,7,2020-08-27 16:57:19.011829,430.07,1.9,el paquete llego en mal estado,Playmobile
128,Electronica,6,2019-12-06 09:48:34.996388,351.19,0.2,muy malo,Apple
11,Cocina,1,2019-03-08 07:34:29.366671,314.47,1.2,no llego el producto,Flora
214,Juguetes,8,2020-03-06 08:46:14.291181,446.36,4.5,justo lo que esperaba,Lego
439,Cocina,1,2020-11-08 10:03:20.387211,66.49,0.9,no llego el producto,Bimbo
290,Hogar,4,2019-07-28 21:56:53.771360,44.25,2.1,no llego en tiempo,Vileda
471,Hogar,5,2020-03-23 18:37:22.480139,405.42,2.2,el paquete llego en mal estado,Vileda
226,Baño,7,2020-09-05 04:22:51.995415,229.47,1.7,no llego en tiempo,Cristasol
242,Hogar,10,2019-03-17 17:44:03.830230,22.92,3.0, cumple las expectativas,Unilever
287,Ropa,5,2019-08-03 19:33:10.491188,198.01,1.2,muy malo,Hollister
400,Ferreteria,7,2020-08-19 09:28:43.644228,65.6,1.7,no llego en tiempo,Yale
7,Ferreteria,10,2020-04-27 12:42:27.656315,79.88,0.9,muy malo,Yale
323,Electronica,1,2020-12-15 22:51:09.425721,181.5,3.0,me gusto,Apple
73,Ferreteria,2,2020-02-21 14:46:48.262112,19.84,2.6,me gusto,Yale
489,Juguetes,10,2020-05-17 21:10:10.950975,58.82,2.5,no llego en tiempo,Chicco
175,Zapatos,2,2019-06-24 00:38:48.766364,228.02,4.3,buena relacion calidad-precio,New balance
129,Accesorios,6,2020-04-18 21:06:44.703570,27.52,0.4,no cumple las expectativas, Michael Kors
106,Hogar,3,2020-02-29 06:18:08.545049,201.55,4.1, muy bueno!,Vileda
86,Baño,7,2019-06-11 08:57:54.672421,132.85,1.6, la calidad no es la esperada,Cif
332,Hogar,7,2019-11-08 20:31:00.123464,257.45,4.5, muy bueno!,Henkel
379,Baño,6,2020-08-24 06:51:11.545201,144.48,1.6,el paquete llego en mal estado,Don limpio
241,Baño,5,2019-01-12 10:43:18.507863,416.13,3.4,me gusto,KH7
242,Libros,7,2020-05-25 07:38:24.598246,449.6,0.5,no cumple las expectativas,Alianza Editorial
406,Hogar,8,2020-09-22 10:10:43.732698,217.29,0.2,no llego el producto,Colgate - palmolive
359,Hogar,5,2019-03-18 22:28:59.294841,185.25,4.4,justo lo que esperaba,Colgate - palmolive
40,Zapatos,6,2019-02-11 04:09:56.463564,33.66,2.6,me gusto,Camper
347,Ropa,5,2020-06-30 01:50:02.113576,26.85,3.7,buena relacion calidad-precio,Levis
302,Accesorios,11,2020-12-16 08:38:38.240375,492.37,3.6, muy bueno!,Polo
227,Baño,10,2019-02-17 08:33:03.755609,291.62,4.0,justo lo que esperaba,Cristasol
338,Accesorios,1,2019-03-21 11:35:39.830253,58.39,1.6, la calidad no es la esperada,Bimba y Lola
90,Ferreteria,5,2020-09-25 09:06:31.516317,439.0,0.4,no cumple las expectativas,Yale
110,Ferreteria,7,2019-08-31 08:21:56.595659,356.85,1.4,no llego el producto,3M
307,Juguetes,7,2020-11-05 12:13:46.501988,25.17,3.3,me gusto,Lego
403,Cocina,11,2020-11-05 14:41:50.783615,131.67,4.8,buena relacion calidad-precio,Bimbo
228,Cocina,8,2019-06-23 17:22:02.624984,118.22,1.0,no cumple las expectativas,Nescafe
173,Electronica,7,2019-03-19 08:44:20.546469,422.75,3.5,llego justo a tiempo,Sony
494,Cocina,6,2019-01-16 10:34:00.992456,133.8,3.2, cumple las expectativas,Nescafe
452,Ropa,10,2020-02-22 19:31:23.708189,138.04,1.5,muy malo,Roxy
328,Accesorios,10,2020-08-04 09:28:49.496662,277.09,1.2,no llego el producto, Michael Kors
246,Libros,3,2019-05-06 09:20:55.450394,120.94,0.2,muy malo,Ediciones Tomodomo
276,Baño,6,2020-07-21 22:18:38.738443,191.96,1.6,el paquete llego en mal estado,Cristasol
453,Accesorios,11,2019-03-29 09:21:54.059358,314.44,0.2,no cumple las expectativas,Ray-ban
188,Ferreteria,11,2020-11-22 09:35:06.233905,430.48,1.8, la calidad no es la esperada,Sika
335,Cocina,10,2019-12-25 07:01:47.018477,413.15,0.7,no cumple las expectativas,Oscar mayer
170,Libros,5,2020-06-20 02:12:19.040729,30.47,4.7,justo lo que esperaba,Platena Comic
90,Zapatos,4,2019-11-10 06:40:02.096144,268.18,4.2, muy bueno!,Camper
59,Hogar,5,2019-06-26 17:13:40.474762,318.44,3.5,llego justo a tiempo,Henkel
498,Baño,6,2019-03-18 20:08:38.071201,223.66,4.8, muy bueno!,Cristasol
426,Hogar,3,2019-02-24 10:21:39.004915,248.4,2.8,me gusto,Unilever
330,Libros,7,2019-05-09 06:13:25.078344,246.75,1.3,no llego el producto,Platena Comic
266,Electronica,1,2020-09-19 02:46:36.561754,137.33,1.9,no llego en tiempo,Apple
197,Baño,8,2020-05-20 16:51:06.684129,392.64,4.7, muy bueno!,Don limpio
23,Baño,11,2019-10-02 08:48:10.152693,70.36,2.1,el paquete llego en mal estado,Cif
134,Ferreteria,8,2019-07-26 11:53:55.269655,142.09,2.0,el paquete llego en mal estado,Pavco
306,Zapatos,8,2020-11-10 11:07:34.273137,117.97,1.2,no llego el producto,Camper
176,Cocina,3,2019-12-16 10:10:08.136378,212.19,2.0,no llego en tiempo,Nescafe
89,Hogar,6,2019-05-16 11:23:08.483085,318.72,0.8,no cumple las expectativas,Vileda
269,Deporte,7,2020-01-11 12:09:45.089801,84.0,3.2, cumple las expectativas,Nike
456,Juguetes,10,2019-07-01 16:51:51.648564,303.58,2.0,el paquete llego en mal estado,Playmobile
62,Cocina,6,2019-10-17 17:46:23.149303,156.06,0.1,muy malo,Bimbo
5,Ferreteria,3,2020-03-24 18:02:11.872067,212.67,2.5,el paquete llego en mal estado,3M
82,Hogar,10,2020-02-05 01:58:59.774310,101.23,2.8, cumple las expectativas,Vileda
413,Ropa,3,2019-03-28 09:43:44.290184,379.8,2.5,el paquete llego en mal estado,Levis
17,Baño,10,2020-06-04 01:56:14.602979,233.02,4.6,buena relacion calidad-precio,Don limpio
366,Electronica,11,2019-10-26 08:05:36.775448,291.62,2.0, la calidad no es la esperada,General Electric
313,Accesorios,7,2020-08-05 12:15:47.791890,53.72,0.6,muy malo,Polo
404,Ferreteria,11,2020-11-26 19:40:19.686650,11.99,1.0,muy malo,3M
179,Libros,10,2020-02-17 04:38:41.236068,221.72,1.2,muy malo,Platena Comic
96,Ropa,7,2020-04-29 15:19:42.165772,73.51,3.9,buena relacion calidad-precio,Roxy
18,Ferreteria,9,2019-10-05 20:11:56.544212,494.13,5.0,justo lo que esperaba,Sika
236,Libros,2,2020-06-13 19:03:58.602154,478.43,4.2,buena relacion calidad-precio,Alianza Editorial
59,Libros,4,2019-10-28 04:08:04.593644,494.0,1.7,no llego en tiempo,Platena Comic
348,Libros,6,2019-07-17 02:32:41.335270,424.48,1.4,no llego el producto,Ediciones Tomodomo
44,Ferreteria,6,2019-04-27 15:43:30.386342,306.54,0.1,muy malo,Sika
500,Electronica,1,2019-02-23 15:38:46.999118,173.33,0.9,no cumple las expectativas,Apple
234,Juguetes,6,2019-06-11 04:34:52.537399,226.32,0.5,muy malo,Chicco
212,Hogar,10,2019-11-28 17:34:48.776067,173.5,0.9,no llego el producto,Unilever
112,Baño,3,2019-07-02 02:08:12.651994,68.01,3.5,llego justo a tiempo,Cristasol
218,Ropa,1,2019-02-10 07:43:58.946278,483.7,3.4,llego justo a tiempo,Roxy
174,Zapatos,10,2020-10-26 21:30:28.453469,209.12,4.0,justo lo que esperaba,Camper
385,Zapatos,7,2020-01-15 22:16:58.511412,182.06,4.4,justo lo que esperaba,Camper
127,Zapatos,6,2020-07-06 09:32:21.502637,125.61,0.4,muy malo,Crocs
476,Accesorios,11,2019-10-24 17:07:40.195301,101.26,4.5, muy bueno!,Bimba y Lola
431,Ropa,9,2020-01-10 17:25:21.010597,358.84,4.9,justo lo que esperaba,Lacoste
245,Baño,7,2019-03-28 23:32:28.649400,203.21,1.7,el paquete llego en mal estado,Cif
404,Cocina,5,2019-03-03 22:50:15.905646,403.24,2.8,me gusto,Nescafe
80,Cocina,11,2019-04-28 23:29:00.398219,493.58,2.5,el paquete llego en mal estado,Flora
241,Accesorios,6,2019-11-23 10:37:02.879499,467.47,2.3, la calidad no es la esperada,Polo
306,Electronica,6,2019-01-11 08:38:21.749390,233.08,3.3,llego justo a tiempo,Apple
395,Electronica,4,2020-04-10 17:03:08.476986,363.46,4.5,justo lo que esperaba,General Electric
228,Ferreteria,6,2019-09-30 07:16:35.586662,267.91,2.8, cumple las expectativas,3M
156,Zapatos,8,2020-02-25 07:16:12.588328,395.18,3.9,buena relacion calidad-precio,Skechers
131,Ferreteria,2,2019-08-08 15:49:22.032017,409.35,0.3,no llego el producto,Yale
64,Cocina,9,2020-02-29 14:41:59.809918,340.1,3.9, muy bueno!,Nescafe
75,Libros,10,2020-07-12 18:27:29.526618,138.38,3.8,justo lo que esperaba,Ediciones Tomodomo
69,Hogar,5,2020-07-15 12:04:22.368393,368.01,2.0,no llego en tiempo,Colgate - palmolive
369,Ferreteria,6,2020-10-17 05:45:53.846107,166.3,4.1, muy bueno!,Yale
264,Libros,6,2019-10-03 12:29:20.085482,89.03,0.5,no cumple las expectativas,Alianza Editorial
458,Ropa,10,2019-12-08 04:22:29.456977,245.07,2.9,me gusto,Roxy
472,Cocina,1,2020-03-27 06:15:46.143593,299.76,4.8,buena relacion calidad-precio,Nescafe
207,Hogar,9,2020-03-30 08:35:27.582898,245.27,1.0,no cumple las expectativas,Colgate - palmolive
110,Ropa,11,2020-01-10 15:57:03.163348,436.3,1.3,no llego el producto,Hollister
10,Juguetes,5,2020-10-25 18:33:15.663771,266.03,2.0, la calidad no es la esperada,Fisher-price
237,Baño,2,2019-09-18 07:21:22.517129,80.44,3.1,me gusto,Cif
35,Electronica,5,2019-02-13 02:29:26.874513,403.0,4.0, muy bueno!,Samsumg
183,Baño,9,2020-01-05 01:52:22.619591,90.36,0.8,no cumple las expectativas,Don limpio
242,Hogar,8,2019-05-15 00:44:37.823820,167.57,3.6, muy bueno!,Vileda
79,Juguetes,11,2020-12-16 16:22:04.183549,485.49,2.9,llego justo a tiempo,Fisher-price
203,Deporte,6,2020-11-22 02:42:17.734959,155.61,4.4,justo lo que esperaba,Adidas
303,Libros,2,2019-10-13 12:30:41.443200,305.02,3.2,me gusto,Platena Comic
445,Zapatos,4,2019-04-29 08:13:36.039585,61.44,0.9,no cumple las expectativas,Skechers
1,Electronica,5,2019-02-18 20:34:01.719729,411.95,0.3,muy malo,Apple
94,Zapatos,1,2019-05-25 10:50:17.319861,34.51,2.7,llego justo a tiempo,New balance
489,Deporte,9,2019-09-19 04:43:15.483631,392.55,1.9,no llego en tiempo,Asics
225,Baño,7,2020-10-05 21:37:23.540686,409.84,1.0,muy malo,Cristasol
442,Hogar,8,2019-03-31 23:27:24.030739,324.59,1.2,no cumple las expectativas,Unilever
386,Zapatos,2,2020-10-16 20:10:16.257349,309.2,1.0,no cumple las expectativas,Camper
21,Hogar,6,2020-05-22 21:39:40.802029,418.4,0.6,muy malo,Unilever
98,Juguetes,5,2020-04-30 12:40:39.502954,105.17,2.7,me gusto,Lego
261,Cocina,5,2019-04-27 22:28:54.437560,17.59,1.5,no cumple las expectativas,Nescafe
92,Electronica,7,2020-10-10 03:28:51.080782,164.81,1.8, la calidad no es la esperada,Apple
422,Baño,10,2019-08-24 02:07:52.748554,148.99,0.7,muy malo,KH7
187,Libros,6,2020-09-07 15:18:25.970023,449.43,2.4,no llego en tiempo,Alianza Editorial
371,Cocina,2,2019-08-18 23:02:22.311533,257.69,0.8,muy malo,Bimbo
490,Baño,8,2020-07-10 06:18:05.808586,50.82,2.9,llego justo a tiempo,Cristasol
499,Ropa,3,2019-12-08 15:42:38.234284,340.35,3.8,buena relacion calidad-precio,Levis
31,Electronica,9,2020-05-25 19:31:50.521397,108.36,2.2,el paquete llego en mal estado,General Electric
222,Zapatos,8,2020-09-19 11:49:57.120930,303.71,0.8,no cumple las expectativas,Camper
128,Accesorios,6,2020-05-03 01:55:36.276548,323.71,2.3,no llego en tiempo, Michael Kors
160,Ropa,4,2019-04-01 19:54:54.774548,198.95,1.0,no llego el producto,Lacoste
333,Accesorios,8,2020-12-19 12:49:32.397367,325.77,2.2, la calidad no es la esperada,Bimba y Lola
80,Zapatos,1,2019-02-04 06:12:06.625482,348.75,1.2,no llego el producto,Skechers
374,Juguetes,7,2019-08-07 18:33:51.804739,354.86,1.9,no llego en tiempo,Lego
114,Zapatos,5,2019-02-16 17:15:03.978616,27.71,1.9,el paquete llego en mal estado,Crocs
442,Ferreteria,6,2020-11-12 14:11:12.119008,292.64,3.3, cumple las expectativas,Pavco
370,Juguetes,8,2019-02-13 23:14:02.135788,430.65,4.8,buena relacion calidad-precio,Chicco
188,Hogar,9,2020-06-24 13:24:58.273592,342.7,3.8, muy bueno!,Henkel
174,Baño,9,2019-01-20 18:00:15.352711,352.54,0.5,no cumple las expectativas,Cristasol
435,Zapatos,4,2019-06-18 06:11:20.052508,428.77,1.7, la calidad no es la esperada,New balance
469,Libros,11,2019-06-09 18:47:21.765841,345.07,1.8, la calidad no es la esperada,Ediciones Tomodomo
333,Deporte,8,2020-08-26 10:59:32.190340,118.48,1.3,no cumple las expectativas,Asics
325,Juguetes,1,2019-05-31 13:04:43.374501,335.42,2.8,me gusto,Playmobile
81,Ropa,4,2020-11-02 22:51:10.692552,224.14,4.0,buena relacion calidad-precio,Hollister
184,Cocina,2,2020-09-17 23:07:25.919332,13.29,2.6, cumple las expectativas,Oscar mayer
296,Cocina,5,2019-08-27 16:45:03.061764,273.78,1.2,no cumple las expectativas,Flora
72,Electronica,2,2019-04-23 20:39:52.998119,215.65,3.5, cumple las expectativas,Sony
309,Zapatos,2,2019-06-09 17:47:49.583360,201.78,0.8,no llego el producto,Skechers
477,Zapatos,2,2019-06-26 06:50:59.192553,163.9,2.3, la calidad no es la esperada,Crocs
400,Ferreteria,9,2020-06-24 18:09:24.994129,204.8,2.3, la calidad no es la esperada,Yale
416,Ropa,4,2019-10-16 21:45:37.408149,46.82,1.1,no llego el producto,Hollister
122,Electronica,9,2020-09-06 00:15:36.256942,50.18,2.7, cumple las expectativas,Samsumg
428,Ferreteria,9,2020-07-05 09:51:02.316996,238.7,3.1, cumple las expectativas,3M
51,Baño,4,2020-02-15 04:51:15.513518,168.74,2.4, la calidad no es la esperada,Don limpio
466,Baño,10,2020-03-10 02:41:12.994556,443.93,2.1,el paquete llego en mal estado,KH7
342,Ropa,3,2019-04-05 20:26:37.850877,14.86,1.3,no cumple las expectativas,Lacoste
93,Zapatos,4,2020-02-22 17:08:10.540249,398.55,4.5, muy bueno!,Camper
131,Libros,3,2019-09-10 06:07:11.898607,30.73,2.8,llego justo a tiempo,Platena Comic
39,Juguetes,5,2020-06-15 18:55:27.656148,486.37,2.9,llego justo a tiempo,Lego
424,Hogar,1,2020-09-03 11:08:41.247345,410.32,3.2,llego justo a tiempo,Colgate - palmolive
153,Cocina,8,2020-10-20 15:40:10.409574,286.11,3.7, muy bueno!,Nescafe
241,Zapatos,5,2019-12-18 14:39:00.033249,14.3,3.0,llego justo a tiempo,Camper
442,Ropa,6,2020-01-21 14:02:07.857652,227.96,2.9,me gusto,Lacoste
461,Electronica,5,2019-03-17 05:59:21.963427,85.23,0.6,no llego el producto,Samsumg
404,Baño,6,2020-08-13 23:29:48.471273,244.99,4.4,buena relacion calidad-precio,Cif
48,Baño,6,2020-03-21 02:23:34.175002,394.66,2.4,el paquete llego en mal estado,Don limpio
352,Accesorios,8,2019-05-10 13:40:35.250096,366.63,4.6,buena relacion calidad-precio,Polo
479,Libros,1,2019-10-15 05:28:36.323011,433.13,5.0, muy bueno!,Platena Comic
104,Juguetes,11,2020-03-24 04:25:24.392175,117.78,3.0, cumple las expectativas,Lego
483,Cocina,10,2019-06-10 19:30:51.792409,195.21,1.4,no cumple las expectativas,Nescafe
185,Electronica,7,2020-11-18 13:31:29.288363,195.56,1.4,no llego el producto,Sony
27,Zapatos,4,2020-06-22 03:12:43.891030,442.63,2.2, la calidad no es la esperada,Crocs
289,Libros,6,2019-10-27 07:17:36.465468,373.93,1.0,no cumple las expectativas,Platena Comic
378,Electronica,11,2019-04-03 14:17:31.347952,443.57,4.8,buena relacion calidad-precio,Sony
162,Deporte,4,2020-11-27 07:50:01.723767,416.84,0.8,no cumple las expectativas,Nike
234,Accesorios,7,2019-02-17 19:11:30.141890,21.29,4.6,buena relacion calidad-precio,Polo
480,Libros,6,2020-11-30 17:35:08.205435,107.72,4.2,buena relacion calidad-precio,Platena Comic
43,Deporte,4,2020-05-16 16:44:55.372371,34.28,3.6,justo lo que esperaba,Nike
357,Deporte,6,2019-08-10 23:38:09.879875,205.76,2.5, la calidad no es la esperada,Adidas
96,Libros,4,2019-09-24 14:11:57.543305,309.17,4.6,justo lo que esperaba,Valdemar
254,Ferreteria,8,2019-01-14 09:47:15.560167,452.7,3.1, cumple las expectativas,Sika
118,Baño,1,2020-12-03 15:35:44.333576,365.09,1.9, la calidad no es la esperada,Don limpio
12,Juguetes,11,2019-07-22 06:35:38.946235,223.12,1.1,no llego el producto,Playmobile
100,Electronica,2,2019-01-25 08:07:05.655773,326.13,2.2,el paquete llego en mal estado,Samsumg
49,Cocina,8,2020-02-05 02:44:22.909956,439.18,2.1,no llego en tiempo,Flora
395,Deporte,6,2020-03-19 03:40:26.757209,154.43,1.9,el paquete llego en mal estado,Adidas
240,Zapatos,4,2020-02-18 09:42:01.670200,211.66,1.5,no cumple las expectativas,Camper
152,Hogar,3,2019-10-02 20:20:05.057514,179.83,2.4,no llego en tiempo,Vileda
58,Baño,9,2020-05-16 13:18:49.791480,57.18,4.1,buena relacion calidad-precio,Cristasol
80,Ropa,10,2019-03-28 10:17:31.326439,302.15,3.4,llego justo a tiempo,Lacoste
311,Cocina,8,2020-05-04 14:55:34.654999,258.25,2.3,el paquete llego en mal estado,Bimbo
71,Cocina,2,2019-10-23 04:31:10.466949,393.02,1.6,no llego en tiempo,Oscar mayer
288,Cocina,7,2019-02-21 11:13:45.170061,495.02,4.6, muy bueno!,Flora
295,Baño,7,2020-10-04 20:48:03.653999,116.45,4.2, muy bueno!,Don limpio
368,Libros,1,2020-08-03 19:47:43.356388,41.39,3.6,justo lo que esperaba,Alianza Editorial
371,Hogar,3,2019-12-07 21:14:04.215146,268.88,3.1,llego justo a tiempo,Colgate - palmolive
291,Deporte,1,2020-03-31 16:43:24.593921,46.95,0.6,muy malo,Asics
209,Hogar,2,2020-01-19 20:04:07.270139,152.65,4.4, muy bueno!,Unilever
263,Cocina,7,2019-12-15 12:49:41.109643,249.44,0.8,muy malo,Flora
461,Libros,8,2020-02-16 22:44:48.808072,450.94,2.9,me gusto,Ediciones Tomodomo
262,Baño,5,2019-01-05 01:29:55.933767,218.7,4.1,justo lo que esperaba,Don limpio
350,Libros,8,2020-12-18 03:59:06.496758,275.86,2.3,no llego en tiempo,Valdemar
276,Deporte,11,2020-04-23 23:15:09.424314,361.45,3.9, muy bueno!,Under Armour
348,Electronica,8,2020-09-06 03:51:46.595822,350.33,4.0,buena relacion calidad-precio,Samsumg
321,Zapatos,4,2020-03-26 09:28:16.606491,54.12,4.6,justo lo que esperaba,Crocs
137,Libros,9,2019-11-15 04:41:07.796710,188.9,1.7,el paquete llego en mal estado,Alianza Editorial
355,Deporte,4,2020-02-01 13:27:16.561702,77.97,1.8, la calidad no es la esperada,Nike
236,Juguetes,7,2019-09-16 14:49:24.952070,22.08,4.7,justo lo que esperaba,Fisher-price
266,Electronica,10,2019-05-09 12:46:20.593908,393.77,1.6, la calidad no es la esperada,Samsumg
190,Cocina,5,2019-05-28 22:50:43.398281,383.64,3.0,me gusto,Flora
477,Zapatos,1,2020-06-28 20:47:05.391475,61.37,0.5,no cumple las expectativas,New balance
120,Electronica,4,2020-11-20 00:40:21.896544,269.59,0.2,no cumple las expectativas,Apple
220,Ropa,4,2019-07-14 00:15:18.410592,334.74,4.4,justo lo que esperaba,Hollister
82,Ferreteria,10,2020-09-15 23:57:56.035370,319.56,0.7,no llego el producto,3M
390,Baño,2,2020-07-03 10:35:09.275942,20.47,0.5,muy malo,Cristasol
342,Deporte,1,2019-05-11 07:51:14.117205,164.07,0.5,muy malo,Nike
262,Libros,2,2019-04-08 22:54:03.489469,44.6,1.3,no llego el producto,Valdemar
75,Baño,2,2020-02-11 01:52:49.804354,28.82,3.4, cumple las expectativas,KH7
262,Ropa,8,2019-10-21 18:28:16.680725,313.65,4.3,justo lo que esperaba,Levis
288,Zapatos,9,2019-12-31 00:53:13.728601,264.38,4.9,justo lo que esperaba,New balance
465,Deporte,2,2019-10-23 11:58:38.671196,496.06,1.9, la calidad no es la esperada,Nike
171,Electronica,4,2020-06-03 23:35:35.402409,252.22,0.7,muy malo,Samsumg
112,Libros,4,2020-08-24 09:31:50.676903,83.78,1.9,no llego en tiempo,Alianza Editorial
39,Baño,4,2019-06-22 16:40:08.767973,9.3,0.1,no cumple las expectativas,Don limpio
261,Juguetes,8,2019-10-02 23:26:48.302738,7.52,4.9, muy bueno!,Fisher-price
280,Hogar,1,2020-03-20 11:13:41.949031,236.39,2.8,llego justo a tiempo,Vileda
487,Ferreteria,7,2020-11-10 03:53:51.795994,341.78,4.8, muy bueno!,3M
357,Ferreteria,4,2019-03-23 14:19:07.237239,153.22,2.4,no llego en tiempo,Yale
80,Ropa,2,2020-05-25 09:26:09.300891,176.36,4.6,buena relacion calidad-precio,Lacoste
189,Cocina,6,2019-09-26 21:15:46.979096,431.65,1.2,no cumple las expectativas,Flora
83,Ropa,3,2020-01-25 11:53:07.946077,419.23,2.7,me gusto,Hollister
27,Libros,5,2020-05-31 03:49:05.681453,55.52,3.5, cumple las expectativas,Platena Comic
364,Deporte,11,2020-09-17 08:33:46.148472,310.49,0.8,no cumple las expectativas,Asics
419,Cocina,4,2020-08-05 18:19:26.529042,11.94,1.3,no llego el producto,Oscar mayer
389,Ferreteria,11,2020-12-04 11:14:57.365689,305.2,0.2,muy malo,Pavco
223,Baño,6,2020-06-29 22:12:46.491597,51.44,1.3,muy malo,KH7
243,Zapatos,1,2019-01-06 02:28:32.159368,7.54,1.0,no cumple las expectativas,Crocs
382,Libros,2,2020-03-29 04:19:02.573380,381.78,1.8, la calidad no es la esperada,Alianza Editorial
425,Hogar,8,2020-04-16 13:21:47.808108,223.85,0.0,muy malo,Unilever
297,Ropa,1,2019-10-17 21:47:18.150377,103.43,2.0,el paquete llego en mal estado,Levis
56,Ropa,2,2019-10-25 12:45:05.497967,425.91,4.8,justo lo que esperaba,Lacoste
361,Baño,4,2019-09-13 06:04:23.420956,190.34,4.7,buena relacion calidad-precio,KH7
51,Deporte,4,2020-07-02 09:25:12.954885,98.71,0.0,no llego el producto,Asics
194,Accesorios,8,2019-03-05 16:12:54.665699,143.8,3.6,buena relacion calidad-precio,Polo
452,Hogar,4,2020-09-10 22:42:01.257735,215.95,4.0,buena relacion calidad-precio,Unilever
288,Juguetes,2,2020-06-27 11:08:57.406970,291.72,4.0,justo lo que esperaba,Fisher-price
97,Zapatos,6,2020-12-15 01:36:49.912928,420.63,2.6,me gusto,Crocs
68,Cocina,5,2019-07-17 08:01:13.468588,203.23,2.9, cumple las expectativas,Bimbo
127,Deporte,6,2020-11-28 13:58:25.430179,135.97,1.1,no llego el producto,Asics
464,Zapatos,9,2019-04-22 10:10:33.027688,167.68,0.5,no llego el producto,Crocs
423,Ferreteria,3,2019-05-29 21:44:42.406473,192.22,0.6,muy malo,Yale
143,Deporte,6,2020-07-25 11:42:38.414483,205.85,4.5,buena relacion calidad-precio,Asics
83,Libros,9,2020-11-23 12:44:41.914857,89.2,0.6,muy malo,Valdemar
103,Juguetes,10,2020-09-04 09:40:27.177788,168.9,4.2,buena relacion calidad-precio,Fisher-price
493,Zapatos,7,2020-08-18 08:56:53.212493,241.88,4.8,justo lo que esperaba,Crocs
230,Juguetes,4,2020-06-13 02:08:12.185219,393.06,0.5,no llego el producto,Lego
