usuario,categorias,numero_articulos,fecha,precio,valoracion,comentarios,proveedores
27,Baño,1,2020-04-16 03:16:17.491505,172.08,3.5,llego justo a tiempo,KH7
217,Cocina,8,2020-09-08 01:56:02.999307,415.13,4.2,buena relacion calidad-precio,Nescafe
20,Accesorios,9,2019-06-28 04:06:33.378263,419.55,0.9,no cumple las expectativas,Polo
9,Baño,1,2019-01-29 18:14:34.259558,111.96,0.6,no llego el producto,Cristasol
464,Accesorios,9,2019-06-21 15:07:44.502635,253.57,3.6,justo lo que esperaba,Polo
199,Electronica,8,2019-03-16 04:05:46.968841,11.62,4.5, muy bueno!,Samsumg
494,Hogar,9,2019-03-17 11:44:35.389785,218.65,2.6,llego justo a tiempo,Vileda
353,Ropa,11,2019-11-09 13:33:31.542353,387.35,4.7, muy bueno!,Lacoste
208,Ferreteria,4,2020-05-15 14:17:43.213948,262.49,0.5,no llego el producto,Yale
482,Cocina,4,2019-02-03 11:33:41.815676,213.12,1.5,muy malo,Oscar mayer
85,Hogar,1,2020-08-31 06:53:35.366644,81.3,1.4,no cumple las expectativas,Colgate - palmolive
322,Accesorios,1,2020-08-20 00:15:21.349013,216.17,4.2, muy bueno!, Michael Kors
253,Electronica,4,2020-04-03 08:44:26.652176,79.89,4.2, muy bueno!,Samsumg
154,Juguetes,3,2020-10-22 08:05:22.961054,5.92,0.8,no llego el producto,Fisher-price
209,Accesorios,4,2020-09-30 17:15:34.156464,310.96,3.7, muy bueno!,Polo
483,Cocina,9,2019-04-15 14:41:52.644000,486.35,1.5,no cumple las expectativas,Oscar mayer
114,Libros,3,2020-03-11 09:31:15.520144,210.22,2.5, la calidad no es la esperada,Platena Comic
461,Deporte,6,2020-12-09 05:46:18.322891,13.31,4.1,buena relacion calidad-precio,Under Armour
191,Hogar,1,2019-07-26 10:41:36.647589,291.52,3.5, cumple las expectativas,Vileda
257,Accesorios,7,2020-04-02 08:06:52.953186,472.39,4.4,buena relacion calidad-precio,Bimba y Lola
42,Ropa,5,2019-04-10 04:18:15.080651,365.44,3.0,llego justo a tiempo,Lacoste
458,Juguetes,3,2019-05-21 05:51:11.314466,359.68,1.1,no llego el producto,Chicco
209,Zapatos,6,2020-08-05 13:10:42.688539,310.65,1.3,no cumple las expectativas,Camper
177,Hogar,6,2020-03-31 08:41:56.868231,330.84,3.6, muy bueno!,Unilever
242,Zapatos,5,2020-09-22 03:50:33.924907,174.86,4.8, muy bueno!,Camper
142,Cocina,11,2019-05-23 14:30:05.407930,439.95,0.2,no cumple las expectativas,Bimbo
499,Ropa,9,2020-10-22 01:51:35.818863,86.94,3.5, cumple las expectativas,Levis
315,Hogar,1,2019-08-02 01:50:19.277566,124.36,3.2,me gusto,Henkel
316,Electronica,6,2019-05-11 06:17:28.167212,343.09,2.1, la calidad no es la esperada,General Electric
249,Libros,11,2020-02-27 05:53:25.828501,254.53,3.8, muy bueno!,Valdemar
179,Libros,5,2019-04-22 01:27:35.484063,193.47,0.9,no cumple las expectativas,Alianza Editorial
283,Hogar,9,2019-12-10 12:56:58.745411,108.45,3.8,justo lo que esperaba,Henkel
486,Accesorios,6,2020-10-13 13:13:02.126104,438.98,1.6,no llego en tiempo,Bimba y Lola
186,Ropa,9,2019-04-08 10:28:26.791009,114.56,4.2, muy bueno!,Lacoste
9,Cocina,11,2020-10-07 01:41:36.438999,196.68,4.7,buena relacion calidad-precio,Flora
210,Ferreteria,11,2019-03-17 23:59:55.022334,160.87,0.4,muy malo,3M
9,Baño,2,2020-12-29 09:57:09.308288,498.46,2.6,me gusto,Don limpio
355,Deporte,9,2020-11-06 20:57:14.974605,254.53,2.6,llego justo a tiempo,Asics
151,Electronica,11,2019-01-04 03:35:28.332977,38.79,3.2, cumple las expectativas,Samsumg
493,Baño,11,2020-07-06 04:52:03.265362,496.15,0.9,muy malo,KH7
487,Hogar,9,2019-10-30 01:29:58.547821,151.77,4.7,justo lo que esperaba,Colgate - palmolive
148,Ferreteria,8,2020-12-12 01:23:20.660882,496.78,0.9,no llego el producto,Yale
47,Baño,8,2019-10-12 22:03:20.919342,146.91,2.9, cumple las expectativas,Cristasol
465,Hogar,5,2019-03-21 19:42:49.241547,493.32,1.5,no llego el producto,Unilever
453,Accesorios,9,2020-11-02 16:08:51.294743,47.43,0.2,muy malo,Bimba y Lola
37,Baño,9,2020-01-31 03:27:57.918595,432.22,3.1,me gusto,Cristasol
484,Ferreteria,6,2019-02-02 11:31:02.877789,49.05,1.4,no cumple las expectativas,Sika
224,Libros,7,2019-02-14 18:10:06.008971,210.9,4.3, muy bueno!,Alianza Editorial
388,Electronica,3,2019-09-23 10:07:41.692157,172.26,1.2,no llego el producto,Sony
281,Deporte,6,2020-05-26 22:17:10.213089,214.48,4.8,justo lo que esperaba,Adidas
180,Deporte,4,2020-07-27 19:32:52.889871,435.49,3.2, cumple las expectativas,Under Armour
125,Libros,9,2019-03-09 12:29:58.679941,437.48,1.9,no llego en tiempo,Ediciones Tomodomo
414,Baño,6,2020-03-15 06:27:11.760290,164.2,3.8, muy bueno!,Cristasol
237,Ferreteria,6,2020-03-27 08:14:06.963120,345.94,4.4,justo lo que esperaba,Sika
72,Ferreteria,8,2020-01-31 05:40:49.000652,119.62,4.7,justo lo que esperaba,Sika
222,Zapatos,11,2019-12-10 14:45:29.198692,468.08,0.0,muy malo,Skechers
87,Cocina,10,2019-03-21 15:05:22.147811,415.54,0.1,no llego el producto,Flora
470,Baño,5,2020-08-18 11:31:19.082024,292.26,2.1, la calidad no es la esperada,KH7
356,Deporte,2,2020-10-31 06:46:52.348372,408.34,0.0,no llego el producto,Nike
208,Accesorios,3,2019-02-13 20:18:15.774756,101.57,2.5,no llego en tiempo,Bimba y Lola
328,Electronica,2,2020-11-27 17:57:32.326119,433.36,1.5,no cumple las expectativas,Apple
341,Juguetes,4,2019-06-03 17:07:56.092566,33.17,2.9,llego justo a tiempo,Chicco
485,Ropa,6,2020-05-01 08:30:31.447254,282.09,4.7, muy bueno!,Roxy
248,Baño,10,2020-03-11 16:27:09.030931,387.11,0.5,no llego el producto,KH7
433,Accesorios,11,2020-11-16 08:04:50.379251,110.4,3.8, muy bueno!, Michael Kors
148,Zapatos,2,2019-03-14 11:59:25.230659,78.34,2.1,el paquete llego en mal estado,New balance
476,Ropa,4,2019-10-02 20:50:33.087425,69.22,0.0,no llego el producto,Roxy
475,Cocina,2,2020-02-20 21:51:09.076134,95.22,2.1, la calidad no es la esperada,Oscar mayer
223,Zapatos,11,2019-08-16 19:58:47.042722,20.85,0.5,muy malo,Camper
313,Zapatos,10,2020-07-27 19:13:09.148085,39.06,0.2,muy malo,New balance
201,Electronica,6,2019-09-29 05:49:52.363781,312.58,3.4,me gusto,Samsumg
297,Accesorios,4,2019-02-03 19:54:39.221680,125.79,2.0,el paquete llego en mal estado,Polo
337,Electronica,1,2020-12-13 14:39:49.901594,133.42,2.4,el paquete llego en mal estado,Samsumg
150,Hogar,5,2020-09-26 20:36:33.895576,233.52,1.2,muy malo,Colgate - palmolive
401,Zapatos,9,2019-06-11 23:22:58.167873,164.46,0.2,no llego el producto,Camper
303,Zapatos,5,2019-09-07 09:55:33.121172,124.52,3.9, muy bueno!,New balance
341,Baño,7,2019-11-22 17:55:45.302330,28.01,3.6, muy bueno!,KH7
174,Accesorios,3,2020-08-08 19:54:56.885505,347.04,1.6, la calidad no es la esperada,Ray-ban
402,Deporte,8,2020-09-30 13:59:48.534868,480.15,4.5, muy bueno!,Asics
463,Baño,6,2019-06-04 16:39:40.806222,256.72,3.0,me gusto,Don limpio
115,Libros,10,2019-03-11 09:41:30.935813,323.35,1.4,muy malo,Platena Comic
276,Cocina,11,2020-05-30 16:57:30.137235,462.58,1.0,no llego el producto,Oscar mayer
3,Baño,11,2020-10-27 09:42:41.738828,196.03,0.1,no cumple las expectativas,Don limpio
488,Cocina,4,2019-09-28 07:44:37.391659,264.27,1.8, la calidad no es la esperada,Bimbo
34,Hogar,2,2020-06-21 08:43:52.009771,432.19,1.4,muy malo,Colgate - palmolive
467,Baño,4,2019-02-15 00:24:09.667459,420.65,0.2,no llego el producto,Cristasol
222,Cocina,2,2020-05-15 06:27:13.786688,377.79,2.3,no llego en tiempo,Bimbo
254,Juguetes,6,2020-04-09 21:58:13.732820,71.96,4.0, muy bueno!,Playmobile
112,Libros,7,2019-12-22 20:17:40.781571,225.87,3.2,me gusto,Platena Comic
26,Hogar,3,2019-10-13 14:29:17.503183,282.04,1.8,el paquete llego en mal estado,Henkel
124,Electronica,3,2020-05-28 13:24:23.987345,314.79,0.8,no cumple las expectativas,Apple
388,Cocina,1,2020-04-25 11:27:53.237089,132.5,2.2,no llego en tiempo,Oscar mayer
213,Ferreteria,4,2019-10-04 02:39:44.479640,480.85,4.9, muy bueno!,3M
483,Hogar,5,2019-02-14 19:56:30.624042,325.39,2.4, la calidad no es la esperada,Henkel
149,Cocina,5,2019-06-22 20:09:28.941868,450.95,2.9,llego justo a tiempo,Nescafe
358,Accesorios,11,2019-05-29 10:35:21.118357,336.58,2.9, cumple las expectativas,Bimba y Lola
215,Cocina,7,2019-12-22 04:19:10.172767,478.53,2.6,llego justo a tiempo,Flora
28,Zapatos,10,2020-08-16 16:21:48.336946,354.17,2.0,no llego en tiempo,Camper
349,Cocina,7,2019-07-04 05:14:17.089176,412.21,2.8,llego justo a tiempo,Bimbo
175,Zapatos,5,2020-05-17 18:20:57.941471,444.46,3.6,buena relacion calidad-precio,Crocs
12,Electronica,6,2020-11-12 05:29:09.780493,256.0,2.7,llego justo a tiempo,Sony
352,Ropa,3,2019-01-30 03:32:20.534999,300.15,0.3,no cumple las expectativas,Lacoste
254,Hogar,6,2019-04-06 06:00:17.864082,12.74,4.1, muy bueno!,Vileda
281,Cocina,9,2020-10-21 08:49:11.668605,250.88,1.9,no llego en tiempo,Bimbo
220,Hogar,5,2019-06-06 18:57:56.352405,486.46,1.2,no cumple las expectativas,Colgate - palmolive
189,Accesorios,11,2019-01-13 09:51:36.641166,186.75,0.4,muy malo,Ray-ban
317,Libros,4,2019-04-05 16:32:51.594494,451.52,1.4,muy malo,Valdemar
237,Baño,6,2020-03-13 13:00:19.157783,164.41,1.0,no llego el producto,Cristasol
198,Deporte,3,2019-08-04 08:15:15.308713,478.31,2.3, la calidad no es la esperada,Under Armour
98,Cocina,5,2020-02-02 12:23:43.170864,357.69,3.5, cumple las expectativas,Oscar mayer
107,Libros,3,2020-09-13 16:14:54.877905,30.9,1.0,muy malo,Valdemar
483,Ropa,1,2019-12-06 12:01:59.153688,391.76,0.8,no llego el producto,Roxy
326,Ropa,6,2020-06-07 19:53:59.082452,262.02,2.1, la calidad no es la esperada,Levis
211,Juguetes,5,2019-05-14 14:53:09.561964,381.11,3.6,buena relacion calidad-precio,Fisher-price
163,Juguetes,8,2019-06-10 20:35:52.430814,130.67,3.5, cumple las expectativas,Playmobile
143,Ferreteria,2,2020-12-27 14:47:29.699766,296.85,2.7, cumple las expectativas,Yale
135,Ropa,11,2020-07-05 13:17:00.542852,252.03,3.8,buena relacion calidad-precio,Levis
146,Accesorios,3,2020-02-09 04:04:51.531655,357.02,2.5,el paquete llego en mal estado,Polo
306,Deporte,11,2019-06-15 16:46:01.835814,66.75,2.4,no llego en tiempo,Nike
261,Cocina,6,2019-04-13 12:33:58.178170,194.38,0.1,no llego el producto,Bimbo
497,Ropa,2,2020-04-18 16:12:06.198612,209.61,2.5,no llego en tiempo,Levis
254,Cocina,6,2019-05-02 02:34:52.886540,338.96,2.6,me gusto,Bimbo
340,Electronica,2,2019-04-10 00:54:20.820563,301.42,1.9, la calidad no es la esperada,Apple
39,Hogar,1,2020-01-25 12:26:57.127625,406.32,2.9,me gusto,Vileda
104,Cocina,2,2019-08-12 01:35:30.960758,363.43,4.7,justo lo que esperaba,Oscar mayer
32,Deporte,7,2020-12-04 17:46:37.005629,422.28,2.8,me gusto,Adidas
403,Deporte,3,2019-01-10 20:51:25.515271,291.18,2.7, cumple las expectativas,Nike
145,Zapatos,10,2019-10-13 18:23:30.048205,431.25,0.0,no llego el producto,Crocs
380,Cocina,7,2019-02-26 17:16:38.589642,207.88,3.0,llego justo a tiempo,Bimbo
242,Hogar,11,2019-03-02 06:05:56.874645,37.56,4.7, muy bueno!,Colgate - palmolive
479,Juguetes,10,2020-04-07 23:01:29.138585,72.02,4.5,justo lo que esperaba,Chicco
401,Libros,3,2019-10-27 11:08:38.719144,348.29,3.5,llego justo a tiempo,Ediciones Tomodomo
52,Cocina,8,2019-02-21 14:24:43.735873,11.84,3.3, cumple las expectativas,Bimbo
258,Electronica,9,2020-10-13 11:40:12.403270,246.56,2.2,no llego en tiempo,Apple
170,Deporte,2,2020-08-18 22:57:44.116777,369.31,1.5,no llego el producto,Nike
333,Ferreteria,8,2019-12-10 23:55:42.206072,244.62,3.1, cumple las expectativas,Yale
446,Ferreteria,1,2020-05-30 01:59:54.345380,305.75,2.1,el paquete llego en mal estado,Sika
385,Zapatos,9,2020-01-16 11:04:18.705031,365.47,1.6,el paquete llego en mal estado,New balance
49,Zapatos,3,2020-11-04 10:41:11.900696,188.01,3.1,me gusto,New balance
496,Juguetes,11,2019-12-22 22:55:33.442226,406.84,2.4,no llego en tiempo,Playmobile
224,Zapatos,9,2020-04-07 08:44:05.334691,190.2,3.6,buena relacion calidad-precio,New balance
310,Deporte,5,2019-02-26 06:57:02.702981,159.72,3.9,justo lo que esperaba,Under Armour
442,Ropa,11,2020-11-23 04:50:18.933098,22.7,3.3, cumple las expectativas,Lacoste
81,Deporte,9,2019-01-27 04:49:50.529290,227.69,2.9, cumple las expectativas,Nike
229,Deporte,1,2020-02-05 10:38:54.722308,427.59,4.5,buena relacion calidad-precio,Nike
234,Baño,3,2020-12-29 08:35:06.767524,66.16,2.9,me gusto,KH7
7,Electronica,1,2020-05-19 23:53:37.819903,58.27,3.5, cumple las expectativas,Apple
57,Electronica,10,2020-09-25 16:36:13.806758,274.13,4.2,justo lo que esperaba,General Electric
452,Baño,4,2019-10-06 19:58:33.447924,17.35,4.6,buena relacion calidad-precio,Don limpio
165,Ferreteria,2,2020-09-27 12:16:21.210812,127.76,2.4, la calidad no es la esperada,Pavco
112,Electronica,6,2020-11-01 01:37:22.882512,475.59,0.0,no cumple las expectativas,General Electric
147,Ferreteria,10,2020-11-05 19:58:08.969840,70.72,0.1,no llego el producto,Yale
311,Juguetes,10,2020-01-05 09:53:53.521350,479.66,1.9,el paquete llego en mal estado,Playmobile
104,Baño,5,2020-08-29 19:00:33.575836,269.75,2.4,no llego en tiempo,Cristasol
124,Accesorios,10,2020-09-07 17:50:28.512481,7.7,4.4,buena relacion calidad-precio, Michael Kors
281,Cocina,4,2019-01-23 11:01:11.639888,227.44,4.3, muy bueno!,Bimbo
261,Accesorios,3,2020-04-19 09:22:06.342150,167.33,2.4,no llego en tiempo,Polo
293,Accesorios,10,2019-07-08 22:06:36.242553,182.02,2.0,el paquete llego en mal estado,Polo
11,Hogar,3,2019-08-14 21:07:12.087178,336.37,4.2,justo lo que esperaba,Henkel
116,Ropa,2,2020-07-24 04:05:18.367251,365.74,2.8, cumple las expectativas,Levis
290,Accesorios,6,2019-01-21 08:34:14.730759,383.78,4.5,buena relacion calidad-precio,Bimba y Lola
66,Ropa,5,2020-02-04 04:00:17.043445,311.29,1.4,no llego el producto,Roxy
260,Deporte,6,2019-11-12 02:50:05.014959,26.69,0.0,no llego el producto,Nike
176,Hogar,3,2019-11-08 02:41:12.706070,330.04,0.6,no cumple las expectativas,Vileda
216,Cocina,7,2020-11-07 05:10:07.535223,154.11,2.6,llego justo a tiempo,Flora
49,Libros,4,2020-12-10 16:00:20.918345,57.73,2.0,el paquete llego en mal estado,Platena Comic
432,Baño,7,2019-12-30 08:58:59.517246,345.45,0.0,no cumple las expectativas,Don limpio
457,Libros,8,2019-12-25 22:00:20.605116,456.91,4.6,buena relacion calidad-precio,Ediciones Tomodomo
332,Electronica,3,2019-08-29 15:19:23.102095,269.85,3.1,me gusto,Apple
456,Cocina,1,2020-05-26 17:47:46.401735,259.14,0.2,no llego el producto,Oscar mayer
132,Deporte,7,2020-06-26 05:45:27.161798,296.27,5.0, muy bueno!,Asics
385,Accesorios,5,2019-02-17 11:32:29.276498,364.71,2.4,no llego en tiempo, Michael Kors
67,Accesorios,11,2019-12-06 05:13:17.224864,353.19,4.9,buena relacion calidad-precio,Polo
110,Deporte,1,2020-11-20 17:13:09.642676,478.05,4.4,buena relacion calidad-precio,Adidas
261,Ferreteria,2,2019-01-26 23:43:42.262885,57.19,4.0, muy bueno!,Yale
332,Ferreteria,9,2020-01-13 22:27:45.287488,38.33,4.0,buena relacion calidad-precio,Yale
2,Hogar,9,2019-01-15 02:57:24.826379,275.93,0.7,no llego el producto,Colgate - palmolive
496,Accesorios,10,2019-06-08 20:44:32.565806,460.1,4.9,justo lo que esperaba,Bimba y Lola
284,Accesorios,1,2019-06-16 15:31:20.254343,111.56,4.4, muy bueno!,Bimba y Lola
210,Ropa,10,2020-05-08 20:51:01.672986,9.75,3.2,llego justo a tiempo,Roxy
231,Accesorios,8,2020-09-20 02:58:55.017327,220.28,1.5,no cumple las expectativas,Polo
25,Electronica,4,2020-10-26 08:27:37.880328,11.25,2.9,llego justo a tiempo,General Electric
285,Cocina,5,2020-06-27 14:08:27.577785,372.13,4.7, muy bueno!,Oscar mayer
98,Baño,9,2019-11-19 21:50:37.560053,224.67,1.8,no llego en tiempo,Cristasol
111,Deporte,6,2019-09-18 20:34:20.514239,347.78,1.4,no llego el producto,Nike
249,Libros,7,2019-06-23 04:12:09.045974,77.3,3.0,llego justo a tiempo,Alianza Editorial
236,Juguetes,11,2019-07-09 16:05:51.718769,77.22,0.2,no cumple las expectativas,Chicco
180,Ropa,1,2019-06-08 12:22:08.863868,70.57,2.5,el paquete llego en mal estado,Roxy
286,Ropa,4,2019-10-11 04:21:47.671798,111.73,1.0,no llego el producto,Hollister
32,Juguetes,1,2019-10-17 04:25:08.815832,393.44,0.1,no llego el producto,Playmobile
126,Electronica,5,2020-04-04 03:40:20.277043,164.92,2.9,me gusto,General Electric
492,Zapatos,2,2020-07-29 19:25:25.332570,314.45,0.5,muy malo,Skechers
218,Libros,11,2020-06-25 23:34:44.639009,259.18,3.0,me gusto,Ediciones Tomodomo
55,Ropa,6,2019-12-25 12:28:19.768627,235.17,1.6,no llego en tiempo,Hollister
171,Libros,7,2020-10-10 07:05:33.706493,60.36,3.9, muy bueno!,Ediciones Tomodomo
321,Juguetes,1,2019-04-17 00:28:42.774858,303.37,0.5,no cumple las expectativas,Chicco
199,Hogar,3,2019-11-22 09:52:40.198159,312.03,4.2,buena relacion calidad-precio,Henkel
468,Accesorios,3,2020-02-06 01:43:42.668849,452.4,2.7,llego justo a tiempo, Michael Kors
119,Zapatos,10,2020-02-03 09:34:22.659158,211.16,0.5,no cumple las expectativas,Camper
447,Electronica,6,2019-12-06 18:23:32.381578,233.97,4.5,justo lo que esperaba,Apple
255,Ropa,7,2020-08-09 04:51:57.494001,463.11,1.3,muy malo,Levis
299,Cocina,1,2019-09-04 14:20:02.817398,369.08,0.1,no cumple las expectativas,Oscar mayer
79,Baño,7,2020-06-25 13:56:42.882218,327.6,4.8, muy bueno!,Cif
201,Ropa,5,2019-02-01 16:19:32.928745,113.05,4.8,buena relacion calidad-precio,Hollister
58,Deporte,7,2019-05-03 21:44:17.131951,324.11,2.6,llego justo a tiempo,Asics
228,Electronica,4,2020-05-02 10:57:23.531693,397.98,5.0, muy bueno!,Samsumg
213,Baño,10,2020-07-07 22:41:35.493664,319.62,2.6, cumple las expectativas,Don limpio
404,Accesorios,4,2019-08-22 23:37:14.905469,436.75,0.2,no cumple las expectativas,Bimba y Lola
269,Cocina,2,2019-02-28 05:32:50.283912,499.78,0.3,muy malo,Oscar mayer
273,Zapatos,10,2020-01-13 02:02:01.141313,221.25,0.1,no llego el producto,Skechers
13,Deporte,6,2020-03-02 07:43:20.184672,39.92,4.9, muy bueno!,Asics
55,Ropa,7,2019-12-30 04:08:44.459059,148.53,0.4,no cumple las expectativas,Lacoste
139,Zapatos,8,2020-10-27 05:55:49.752507,455.72,4.0, muy bueno!,New balance
70,Libros,6,2020-07-05 06:47:27.848216,314.19,0.6,no cumple las expectativas,Valdemar
127,Accesorios,2,2020-08-14 06:21:29.022723,169.81,0.0,muy malo,Bimba y Lola
334,Libros,6,2020-07-01 19:55:16.155802,220.49,3.2,llego justo a tiempo,Alianza Editorial
411,Ferreteria,6,2020-05-10 12:22:53.785833,232.08,0.8,no llego el producto,3M
13,Accesorios,6,2020-03-30 20:40:12.643432,167.09,4.2, muy bueno!,Ray-ban
422,Accesorios,3,2020-11-19 23:04:50.596667,162.12,4.1, muy bueno!,Polo
4,Electronica,7,2020-07-02 14:23:43.929037,175.98,2.2,el paquete llego en mal estado,Apple
341,Hogar,3,2019-03-26 00:01:29.443390,224.41,0.2,muy malo,Colgate - palmolive
60,Juguetes,3,2020-04-24 01:34:23.878801,385.78,1.2,muy malo,Fisher-price
186,Electronica,10,2019-10-14 14:27:08.539823,484.04,3.2, cumple las expectativas,General Electric
183,Libros,3,2019-02-27 21:26:43.874046,316.37,2.8,me gusto,Platena Comic
91,Juguetes,1,2019-11-25 00:39:22.115994,216.97,2.2,no llego en tiempo,Chicco
14,Electronica,5,2019-01-20 12:42:16.227735,12.18,2.5,el paquete llego en mal estado,General Electric
94,Zapatos,8,2019-06-20 04:34:59.340143,360.29,1.5,no cumple las expectativas,Skechers
26,Juguetes,5,2020-04-20 06:14:10.173779,346.85,3.5,me gusto,Lego
463,Baño,5,2019-08-01 05:47:05.258427,322.97,4.8, muy bueno!,Cristasol
456,Electronica,10,2020-05-24 09:52:32.181833,143.74,3.6,justo lo que esperaba,Apple
223,Zapatos,2,2019-01-01 21:16:04.710335,46.8,1.3,no llego el producto,New balance
48,Juguetes,7,2020-04-16 06:47:49.852393,53.3,3.2, cumple las expectativas,Chicco
490,Zapatos,8,2019-09-20 01:05:51.033392,179.77,2.4,no llego en tiempo,New balance
30,Ropa,2,2019-05-10 19:37:21.155295,206.75,4.6,justo lo que esperaba,Levis
198,Hogar,1,2020-06-16 00:51:42.064620,319.2,2.8,llego justo a tiempo,Vileda
311,Hogar,10,2019-02-24 12:57:18.358685,373.42,0.7,muy malo,Henkel
9,Ropa,5,2019-11-03 23:47:00.652736,48.38,3.8,buena relacion calidad-precio,Hollister
16,Zapatos,3,2020-05-17 01:07:29.679114,161.24,0.1,muy malo,Skechers
70,Accesorios,5,2020-07-31 06:58:49.701861,406.75,4.0,justo lo que esperaba, Michael Kors
161,Accesorios,5,2020-07-13 23:49:53.264388,351.57,3.7,justo lo que esperaba,Ray-ban
58,Baño,7,2019-10-31 01:19:26.258704,253.25,1.2,muy malo,KH7
307,Hogar,10,2019-01-21 17:17:41.347891,90.45,4.9,justo lo que esperaba,Henkel
414,Accesorios,10,2019-05-04 23:50:15.371504,306.86,0.2,muy malo,Polo
332,Ropa,2,2019-03-31 07:10:24.941420,152.23,0.7,no cumple las expectativas,Roxy
333,Zapatos,10,2019-12-11 00:43:14.798573,235.22,4.6,buena relacion calidad-precio,Crocs
366,Cocina,4,2019-04-01 20:04:35.937516,243.08,4.2,justo lo que esperaba,Oscar mayer
185,Deporte,1,2019-02-06 11:50:51.864609,47.65,3.3,me gusto,Under Armour
65,Accesorios,5,2020-09-13 22:46:43.641557,110.29,4.4,justo lo que esperaba,Ray-ban
420,Ferreteria,1,2019-08-16 03:23:03.701090,30.41,2.4,no llego en tiempo,3M
122,Deporte,3,2020-02-17 22:03:22.130003,382.17,4.8, muy bueno!,Nike
52,Zapatos,4,2020-04-13 02:05:18.099026,241.93,1.0,muy malo,Camper
490,Zapatos,4,2020-08-11 21:07:35.300118,204.0,2.0,no llego en tiempo,New balance
336,Hogar,7,2020-06-08 05:47:06.230148,279.53,0.1,no llego el producto,Unilever
31,Electronica,11,2020-08-13 13:43:57.868670,457.79,2.1, la calidad no es la esperada,Apple
197,Baño,6,2020-10-26 13:04:10.243053,412.17,3.5, cumple las expectativas,Don limpio
472,Ropa,7,2020-11-13 13:26:00.236984,23.64,4.2,justo lo que esperaba,Hollister
346,Deporte,8,2020-06-14 17:35:31.650530,483.56,4.7,justo lo que esperaba,Asics
435,Baño,9,2019-01-18 17:19:36.650850,202.68,1.8,el paquete llego en mal estado,Cristasol
182,Deporte,2,2019-02-18 13:38:16.656478,492.37,2.6,llego justo a tiempo,Asics
